id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID001801,planned,12.87032563,77.65862134,12.870064,77.65345997,"Hosa Road, Chikkathoguru, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560100, India","Hosa Road, Singasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560500, India",public_event,True,2024-03-16 22:35:46+00,2024-03-17 04:05:46+00,closed,yes,2024-03-17 04:05:46.016464+00,,,[PERSON] procession at Hosaroad and Channakesavanagar,,,Non-corridor,Low,,,,2024-03-15 03:37:30.395725+00,"[[12.870325628556726,77.65862134306404],[12.870415601770246,77.65848643414382],[12.87047315891125,77.6576494553633],[12.870614435474115,77.65674272835106],[12.87068245749451,77.6559164800677],[12.870760944418185,77.65536922471124],[12.870808036560605,77.65465028139975],[12.870797571640836,77.65455907217367],[12.870740014574283,77.65428007924682],[12.87068245749451,77.65410839129184],[12.870635365328516,77.65399035582281],[12.870525483573445,77.65390451184533],[12.870258627682139,77.65359332742692],[12.870059793696154,77.65337871748319],[12.869892354427751,77.653512848698],[12.870101653495764,77.6537006323988],[12.870295254978158,77.65393670333687],[12.870467926444437,77.65410839129184],[12.870588273153666,77.65438201897008],[12.870619667937875,77.65450541968772],[12.870588273153666,77.65489171758644],[12.870572575760088,77.65548189493167],[12.870478391377986,77.65607207227691],[12.870462693977512,77.6563242389608],[12.870394680368781,77.65667829636472],[12.870347588148755,77.65712361199792],[12.87025863615342,77.65773525033754],[12.870211543907821,77.65833615817995],[12.87023770626757,77.65847028939478],[12.870310960860383,77.65864734259837],[12.870405145305384,77.65845419364902],[12.870556886836795,77.65715580348947],[12.870640606263109,77.65641003393505],[12.870687698428137,77.65563207288906],[12.870750487967724,77.65538527145377],[12.870802812572045,77.65482728560009],[12.87079234765206,77.65455902317044],[12.870766185350172,77.6543605089725],[12.870640606263109,77.65399030681957],[12.870091197017798,77.65336793798278],[12.870064004928079,77.65345997391753]]",1,FKUSR00009,FKUSR00009,,,,Electronic City,,,,,,,,,,,,
FKID001815,planned,12.9693675,77.7006326,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-02-21 21:00:45.002+00,2024-02-22 10:05:46+00,closed,yes,2024-02-22 10:35:48.637737+00,,,karthiknagara towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,High,,,,2024-02-21 21:01:40.441307+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,
FKID001818,unplanned,12.9362202,77.7054416,0.0,0.0,"Panathur Main Road, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",,construction,False,2024-02-22 19:07:37.514+00,,active,yes,2024-02-23 04:52:15.022583+00,,,KPTCL Work Pending in front of Vandana Tejas appartment [LOCATION]. slow moving traffic [LOCATION] to [LOCATION].,,,Non-corridor,Low,,,,2024-02-22 19:09:43.459817+00,,1,FKUSR00435,FKUSR00001,,,,HAL Old Airport,,FKKG000424,,,,,,,,,,
FKID001829,planned,12.9693195,77.7012098,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-02-22 20:55:29.337+00,2024-02-23 10:05:46+00,closed,yes,2024-02-23 10:35:48.029736+00,,,karthiknagara towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,High,,,,2024-02-22 20:56:50.705562+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,
FKID001840,planned,12.9568175,77.7011908,12.9570478,77.7012818,"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)","Marathahalli Underpass U Turn, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,True,2024-03-17 11:06:56.213+00,2024-03-17 15:05:46+00,closed,yes,2024-03-17 15:35:47.589591+00,,,[LOCATION] work,,,Varthur Road,High,,,,2024-03-17 11:08:32.9515+00,,1,FKUSR00359,FKUSR00001,,,,HAL Old Airport,,FKKG000351,,,,,,,,,,
FKID001850,unplanned,13.0424993,77.6109634,0.0,0.0,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2024-02-23 00:18:46.226+00,,active,yes,2024-02-23 00:33:38.286839+00,,,BWSSB work is goingon near,,,ORR North 1,High,,,,2024-02-23 00:23:01.73417+00,,1,FKUSR00304,FKUSR00001,,,,Hebbala,,FKKG000296,,,,,,,,,,
FKID001857,planned,12.95876021,77.66366888,12.95850913,77.66493509,"Institute of Aerospace Medicine - IAM, Airport Departure Road, Vibhootipura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India","Airport Departure Road, Vibhootipura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India",vip_movement,True,2024-03-17 17:05:46+00,2024-03-18 03:05:46+00,closed,yes,2024-03-18 03:05:46.024487+00,,,VVIP Movement,,,Old Airport Road,High,,,,2024-03-16 12:33:28.90579+00,"[[12.958760210648688,77.6636688822256],[12.958749735298008,77.66368498378534],[12.958373130478337,77.66355085257048],[12.957844836646366,77.66342745185284],[12.95725377390189,77.66326112914648],[12.956746400338547,77.66316455467181],[12.95641686850138,77.66326649439507],[12.95594095069279,77.66341673298356],[12.95563234052685,77.66350257696105],[12.955506804078738,77.66348648121529],[12.955370806188562,77.66350257696105],[12.955297576524618,77.66364743867304],[12.955250500300696,77.66404983231752],[12.955260961684568,77.66455416568527],[12.955574802995978,77.66465074015997],[12.956328020529812,77.66476877562901],[12.956908624157325,77.66482779336354],[12.95722759242291,77.6648492593413],[12.957656505395661,77.66486535508709],[12.958142954580463,77.66492973807019],[12.958530020994788,77.66488145083287],[12.958509126728938,77.66493508670752]]",1,FKUSR00009,FKUSR00009,,,,HAL Old Airport,,,,,,,,,,,,
FKID001864,planned,12.9363031,77.7054752,0.0,0.0,"Panathur Main Road, Vandana Tejyesh, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",,construction,False,2024-02-23 04:38:09.877+00,2024-02-24 06:38:46+00,closed,yes,2024-02-23 04:49:58.02701+00,,,"[PERSON] WORK, traffic movement is slow sir",,,Non-corridor,Low,,,,2024-02-23 04:39:50.271761+00,,1,FKUSR00359,FKUSR00001,,,,HAL Old Airport,,FKKG000351,,,,FKUSR00359,2024-02-23 04:40:26.783219+00,,,,,
FKID001865,planned,12.9510377,77.5747268,0.0,0.0,"Jain Temple Road, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",,procession,False,2024-03-17 21:05:02.833+00,2024-03-17 21:20:46+00,closed,yes,2024-03-17 21:35:48.072801+00,,,[PERSON] towords National College Ground Sir,,,Non-corridor,Low,,,,2024-03-17 21:06:23.510382+00,,1,FKUSR00058,FKUSR00001,,,,V.V.Puram (C.Pet),,FKKG000052,,,,,,,,,,
FKID001894,planned,12.9697729,77.7009022,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-02-23 21:08:23.073+00,2024-02-24 10:05:46+00,closed,yes,2024-02-24 10:35:48.112225+00,,,[LOCATION] towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,High,,,,2024-02-23 21:10:09.620822+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,
FKID001896,planned,12.88601305,77.50546757,12.87064152,77.48817715,"NICE Expressway, Banashankari 6th Stage - 7th Block, Banashankari 6th Stage, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India","NICE Expressway, Talagattapura, Badamanavarthekaval, Hemmigepura Gollahalli, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",vip_movement,True,2024-03-17 22:05:46+00,2024-03-18 03:05:46+00,closed,yes,2024-03-18 03:19:39.878748+00,,,Road Restriction for PM Visit,,,Non-corridor,Low,,,,2024-03-16 10:14:19.9753+00,"[[12.88601304991196,77.50546757429395],[12.8860134254486,77.50548916734783],[12.88585122898469,77.50509213895197],[12.885532067894173,77.50450196160672],[12.885312500932146,77.50412644071675],[12.884491050944659,77.50250077039306],[12.884014922648564,77.5016745221097],[12.883146740013256,77.5003172512586],[12.882911290804294,77.49997387534864],[12.882649680312559,77.49959830794715],[12.882084600718077,77.49886863413849],[12.881519768328848,77.49813901016363],[12.880970382929249,77.497527371824],[12.880473318910605,77.49693182923016],[12.879877574936387,77.4962721353804],[12.879474689787244,77.4958804722331],[12.879129359143812,77.49549953958301],[12.878506716326608,77.49488790124339],[12.877512888133952,77.49398123403172],[12.876911170630995,77.49342861342659],[12.876466421982938,77.49306377652226],[12.876215269456525,77.4928330708328],[12.875760297699145,77.49258096394946],[12.874959745888663,77.49196932560986],[12.87447313471526,77.49155083621959],[12.87397082541647,77.4912342865526],[12.87344319547623,77.49076833414198],[12.872155986710245,77.48979184394791],[12.871538559015576,77.48913728361954],[12.87052346272148,77.48821446086153],[12.870641524025649,77.48817715216164]]",1,FKUSR00009,FKUSR00009,,,,Thalagattapura,,,,,,,,,,,,
FKID001925,planned,12.84974901,77.58841351,12.85023616,77.5816993,"Bannerghatta Road, Doddakammanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India","NICE Road, Anjanapura 6th Block, Gottigere, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",vip_movement,True,2024-03-17 22:05:46+00,2024-03-18 03:05:46+00,closed,yes,2024-03-18 03:05:46.008956+00,,,Road Restriction for PM Visit,,,Non-corridor,Low,,,,2024-03-16 12:26:22.569349+00,"[[12.849749006769176,77.58841350985485],[12.84968603971142,77.58885875156794],[12.849733135808581,77.58950794664766],[12.849811629284186,77.5900391062584],[12.850067953589935,77.59068822658743],[12.850502283268357,77.59151984011937],[12.850732530022196,77.59185785078076],[12.850811023185496,77.59219586144212],[12.851025571039965,77.59211001746463],[12.850994173804427,77.59201880823854],[12.850753461534822,77.591643240837],[12.85048658461837,77.59124084719252],[12.850146446960913,77.59038240741766],[12.84997376151238,77.5897171165921],[12.849890035191565,77.58901426902639],[12.849961381058797,77.58734869977408],[12.85002940867726,77.58675852242885],[12.850076504709994,77.58554061099822],[12.850191628308457,77.58399541940342],[12.850270121640799,77.58311551863414],[12.85028582030431,77.58260582001779],[12.850317217628433,77.5819137029493],[12.850327683402258,77.58158105753652],[12.850236161048539,77.5816992978126]]",1,FKUSR00009,FKUSR00009,,,,Hulimavu,,,,,,,,,,,,
FKID001930,planned,12.969732,77.7005722,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-02-24 21:02:00.625+00,2024-02-25 10:05:46+00,closed,yes,2024-02-25 10:35:48.316824+00,,,karthiknagara towards [PERSON] and [PERSON] towards [LOCATION] traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,High,,,,2024-02-24 21:02:49.368419+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,
FKID001931,unplanned,12.9985422,77.6004573,12.9966221,77.6013945,"VP Deenadayalu Naidu Road, R Reddy Layout, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)","VP Deenadayalu Naidu Road, Nandi Durga Extension, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",construction,True,2024-02-24 16:34:45.322+00,,closed,yes,2024-03-02 06:19:25.537061+00,,,BWSSB work in progress Nandhidurga road Haz camp to JCN PS junction road closed.,,,Non-corridor,Low,,,,2024-02-24 16:36:57.245648+00,,1,FKUSR00958,FKUSR00958,,,,R.T. Nagar,,FKKG000933,,,,FKUSR00958,2024-03-02 06:19:25.536431+00,,,,,
FKID001932,unplanned,12.9957499,77.6019535,12.9955371,77.6019834,"VP Deenadayalu Naidu Road, Aalco Layout, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)","VP Deenadayalu Naidu Road, Aalco Layout, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",construction,True,2024-02-24 16:40:51.822+00,,closed,yes,2024-03-02 06:19:21.300491+00,,,BWSSB work in progress,,,Non-corridor,Low,,,,2024-02-24 16:43:42.350244+00,,1,FKUSR00958,FKUSR00001,,,,R.T. Nagar,,FKKG000933,,,,FKUSR00958,2024-03-02 06:19:21.299834+00,,,,,
FKID001934,planned,12.8558344,77.52546483,12.88352617,77.54837117,"Kanakapura Road, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India","Kanakapura Road, Vajrahalli, Anjanapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",vip_movement,True,2024-03-17 22:05:46+00,2024-03-18 03:05:46+00,closed,yes,2024-03-18 03:05:46.030034+00,,,Road Restriction for PM Visit,,,Non-corridor,Low,,,,2024-03-16 10:30:00.005365+00,"[[12.855834401922234,77.52546483401362],[12.856252243935762,77.52587244921921],[12.856796450733595,77.52639824358133],[12.857549965890634,77.52720839611891],[12.85886836911817,77.52813117070426],[12.860035260469758,77.52880719202697],[12.862386811722931,77.53009184447392],[12.863203101524673,77.53107905021503],[12.864207762250395,77.53251693683801],[12.865756606320412,77.5336543695397],[12.867996134213483,77.53543563207262],[12.87054959021633,77.53743150454923],[12.871930957216263,77.53859039824536],[12.872893723655096,77.5394059160315],[12.87373090885755,77.54017851182891],[12.874400655006594,77.54110133458694],[12.8749238929405,77.54236753325488],[12.87567735364658,77.54354788794537],[12.876786611119933,77.544277561754],[12.8807003671345,77.54601590229817],[12.88117008354701,77.54616172637873],[12.88194125521098,77.54649886660977],[12.882668533758654,77.54681541627677],[12.882987698497864,77.54705148721484],[12.88325977303646,77.54754509008544],[12.883359184813393,77.54776506527773],[12.88357370482918,77.54845181709766],[12.88352616613107,77.54837116893384]]",1,FKUSR00009,FKUSR00009,,,,No Police Station,,,,,,,,,,,,
FKID001943,planned,13.0304134,77.5372098,13.0304247,77.5372192,"AH 47, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)","AH 47, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",construction,True,2024-02-25 00:34:02.743+00,2024-02-25 00:40:46+00,closed,yes,2024-02-25 01:35:48.231295+00,,,,,,Tumkur Road,High,,,,2024-02-25 00:41:36.925439+00,,1,FKUSR00962,FKUSR00001,,,,Yeshwanthpura,,FKKG000937,,,,,,,,,,
FKID001965,planned,13.0208989,77.5283508,13.0210014,77.5282455,"100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)","100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)",construction,True,2024-02-25 05:46:50.367+00,2024-02-25 00:48:46+00,closed,yes,2024-02-25 06:35:47.993664+00,,,vehicle diversion work bda at [LOCATION],,,Non-corridor,Low,,,,2024-02-25 05:49:44.180427+00,,1,FKUSR00967,FKUSR00001,,,,Rajajinagar,,FKKG000942,,,,,,,,,,
FKID001970,planned,12.90516945,77.4710541,12.90548859,77.46957329,"Bangalore-Mysore Road, Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India","NICE Road, Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India",vip_movement,True,2024-03-17 22:05:46+00,2024-03-18 03:05:46+00,closed,yes,2024-03-18 03:05:46.023948+00,,,Road Restriction for PM Visit,,,Mysore Road,High,,,,2024-03-16 10:05:46.390631+00,"[[12.905169451666428,77.47105410339826],[12.90514852469828,77.4710433729011],[12.905420575147609,77.47107019914404],[12.9056978570318,77.47098972041516],[12.905990833782887,77.47075901472566],[12.906283810190716,77.47062488351084],[12.906665725349761,77.47049611754458],[12.906921841872213,77.4703781169592],[12.907136341691478,77.47024398574439],[12.907204353790856,77.47002401055205],[12.907104951485525,77.46987378359145],[12.906953232101154,77.46979330486258],[12.906811976039865,77.4698415920999],[12.906471914824229,77.4699918190605],[12.906628866211992,77.46989524458584],[12.906335890208501,77.47001864530348],[12.906158011753165,77.46997572331472],[12.906226024118654,77.47001864530348],[12.905980133171294,77.46988451408862],[12.905891193832911,77.46976111337098],[12.905744067362267,77.46962129631012],[12.905466785529333,77.46955691332704],[12.905488587713716,77.46957329478657]]",1,FKUSR00009,FKUSR00009,,,,Kengeri,,,,,,,,,,,,
FKID001979,planned,12.88032054,77.49681914,12.85859506,77.52794919,"NICE Expressway, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India","Kanakapura Road, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560109, India",vip_movement,True,2024-03-17 22:05:46+00,2024-03-18 03:05:46+00,closed,yes,2024-03-18 03:24:39.912379+00,,,Road Restriction for PM Visit,,,Non-corridor,Low,,,,2024-03-16 10:19:57.636725+00,"[[12.880320541414557,77.49681914073736],[12.880347674054011,77.49681321818078],[12.880054667286782,77.49666835646876],[12.87979828608437,77.4965664167455],[12.879374471684764,77.49655568624829],[12.878992514883342,77.49660397348565],[12.87871520341615,77.49658251249127],[12.878343710215049,77.49647520751941],[12.87824952875262,77.49638399829331],[12.878014074941676,77.49620694508974],[12.877768156280732,77.49604598763196],[12.87737602040133,77.49591726153275],[12.877077777830594,77.4958958005384],[12.876350483056115,77.49621235020538],[12.875419124076178,77.49660401335268],[12.874775542534465,77.4968991020253],[12.874289210551373,77.49717806754354],[12.873802598076372,77.49749998245915],[12.873462492022306,77.49780043638033],[12.873258428168379,77.49805260306422],[12.872531122312475,77.4989861563194],[12.871428827356453,77.50065003401251],[12.869419559726513,77.50365457322465],[12.868414919874493,77.50511392084198],[12.86724390435649,77.50666151502222],[12.866218325568493,77.5083569335776],[12.86525553350271,77.50994504716115],[12.864606693287216,77.511318550801],[12.863832268897847,77.51292812537893],[12.862256789346413,77.51725959508587],[12.861999340336226,77.517751569456],[12.861088858710964,77.52001570436228],[12.860513265174632,77.5213033640246],[12.859937670318127,77.52259102368694],[12.85960277815777,77.52340654147308],[12.859489798418386,77.52365748360849],[12.85920199998153,77.52431740918541],[12.859154905660429,77.52451592338339],[12.859018855349877,77.52499879575676],[12.858820012455642,77.52555678161043],[12.85880954985966,77.52567478385697],[12.858699662924892,77.52625423070504],[12.858673499361915,77.52650103214029],[12.858553146937039,77.52682831230449],[12.858490354344628,77.52719851445738],[12.85856884508268,77.5276491953392],[12.858574077797677,77.52793355351464],[12.858595059486658,77.52794919162005]]",1,FKUSR00009,FKUSR00009,,,,Thalagattapura,,,,,,,,,,,,
FKID001980,unplanned,12.9892555,77.5008041,0.0,0.0,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,procession,False,2024-02-25 08:25:33.794+00,,closed,yes,2024-02-25 10:35:48.411116+00,,,procession at sunkadakatte towards bh cross and ashrya jn,,,Magadi Road,High,,,,2024-02-25 08:26:30.532561+00,,1,FKUSR00470,FKUSR00001,,,,Kamakshipalya,,FKKG000459,,,,,,,,,,
